date,name,category,value
2021-09-21,ETH,DeFi,2977.7
2021-09-21,LINK,Link,23.5635
2021-09-21,LTC,Ltc,157.15
2021-09-22,BNB,CeFi,344.377
2021-09-22,ETH,DeFi,2766.3
2021-09-22,LINK,Link,21.4365
2021-09-22,LTC,Ltc,148.39
2021-09-23,BNB,CeFi,378.957
2021-09-23,ETH,DeFi,3077.3
2021-09-23,LINK,Link,24.4675
2021-09-23,LTC,Ltc,161.415
2021-09-24,BNB,CeFi,383.545
2021-09-24,ETH,DeFi,3153.0
2021-09-24,LINK,Link,25.425
2021-09-24,LTC,Ltc,163.91
2021-09-25,BNB,CeFi,355.064
2021-09-25,ETH,DeFi,2928.6
2021-09-25,LINK,Link,23.263
2021-09-25,LTC,Ltc,152.11
2021-09-26,BNB,CeFi,349.618
2021-09-26,ETH,DeFi,2921.8
2021-09-26,LINK,Link,24.4975
2021-09-26,LTC,Ltc,151.01
2021-09-27,BNB,CeFi,343.995
2021-09-27,ETH,DeFi,3060.3
2021-09-27,LINK,Link,24.603
2021-09-27,LTC,Ltc,150.75
2021-09-28,BNB,CeFi,335.641
2021-09-28,ETH,DeFi,2925.3
2021-09-28,LINK,Link,23.0195
2021-09-28,LTC,Ltc,145.05
2021-09-29,BNB,CeFi,333.15
2021-09-29,ETH,DeFi,2805.3
2021-09-29,LINK,Link,22.0845
2021-09-29,LTC,Ltc,140.525
2021-09-30,BNB,CeFi,367.464
2021-09-30,ETH,DeFi,2850.3
2021-09-30,LINK,Link,22.8425
2021-09-30,LTC,Ltc,144.785
2021-10-01,BNB,CeFi,387.516
2021-10-01,ETH,DeFi,3000.4
2021-10-01,LINK,Link,23.9885
2021-10-01,LTC,Ltc,153.29
2021-10-02,BNB,CeFi,421.356
2021-10-02,ETH,DeFi,3310.0
2021-10-02,LINK,Link,26.3175
2021-10-02,LTC,Ltc,166.145
2021-10-03,BNB,CeFi,427.2
2021-10-03,ETH,DeFi,3387.9
2021-10-03,LINK,Link,26.8945
2021-10-03,LTC,Ltc,168.87
2021-10-04,BNB,CeFi,430.534
2021-10-04,ETH,DeFi,3418.0
2021-10-04,LINK,Link,27.565
2021-10-04,LTC,Ltc,170.5
2021-10-05,BNB,CeFi,426.423
2021-10-05,ETH,DeFi,3385.9
2021-10-05,LINK,Link,26.617
2021-10-05,LTC,Ltc,167.54
2021-10-06,BNB,CeFi,442.281
2021-10-06,ETH,DeFi,3514.8
2021-10-06,LINK,Link,27.2255
2021-10-06,LTC,Ltc,173.79
2021-10-07,BNB,CeFi,435.025
2021-10-07,ETH,DeFi,3574.7
2021-10-07,LINK,Link,26.801
2021-10-07,LTC,Ltc,178.56
2021-10-08,BNB,CeFi,438.4
2021-10-08,ETH,DeFi,3587.2
2021-10-08,LINK,Link,26.8345
2021-10-08,LTC,Ltc,178.53
2021-10-09,BNB,CeFi,419.514
2021-10-09,ETH,DeFi,3562.9
2021-10-09,LINK,Link,26.3845
2021-10-09,LTC,Ltc,175.935
2021-10-10,BNB,CeFi,421.921
2021-10-10,ETH,DeFi,3575.3
2021-10-10,LINK,Link,27.436
2021-10-10,LTC,Ltc,179.835
2021-10-11,BNB,CeFi,404.153
2021-10-11,ETH,DeFi,3414.1
2021-10-11,LINK,Link,25.5465
2021-10-11,LTC,Ltc,174.895
2021-10-12,BNB,CeFi,413.192
2021-10-12,ETH,DeFi,3542.1
2021-10-12,LINK,Link,25.2225
2021-10-12,LTC,Ltc,179.235
2021-10-13,BNB,CeFi,444.25
2021-10-13,ETH,DeFi,3491.8
2021-10-13,LINK,Link,24.6265
2021-10-13,LTC,Ltc,172.655
2021-10-14,BNB,CeFi,470.593
2021-10-14,ETH,DeFi,3607.8
2021-10-14,LINK,Link,25.6705
2021-10-14,LTC,Ltc,177.685
2021-10-15,BNB,CeFi,472.839
2021-10-15,ETH,DeFi,3790.9
2021-10-15,LINK,Link,26.724
2021-10-15,LTC,Ltc,181.32
2021-10-16,BNB,CeFi,474.25
2021-10-16,ETH,DeFi,3870.3
2021-10-16,LINK,Link,27.01
2021-10-16,LTC,Ltc,189.61
2021-10-17,BNB,CeFi,465.823
2021-10-17,ETH,DeFi,3829.7
2021-10-17,LINK,Link,27.22
2021-10-17,LTC,Ltc,185.935
2021-10-18,BNB,CeFi,470.918
2021-10-18,ETH,DeFi,3847.6
2021-10-18,LINK,Link,26.536
2021-10-18,LTC,Ltc,183.765
2021-10-19,BNB,CeFi,484.892
2021-10-19,ETH,DeFi,3745.7
2021-10-19,LINK,Link,25.707
2021-10-19,LTC,Ltc,185.565
2021-10-20,BNB,CeFi,487.98
2021-10-20,ETH,DeFi,3877.3
2021-10-20,LINK,Link,25.92
2021-10-20,LTC,Ltc,188.77
2021-10-21,BNB,CeFi,501.238
2021-10-21,ETH,DeFi,4161.6
2021-10-21,LINK,Link,27.475
2021-10-21,LTC,Ltc,207.295
2021-10-22,BNB,CeFi,471.1
2021-10-22,ETH,DeFi,4052.9
2021-10-22,LINK,Link,28.2635
2021-10-22,LTC,Ltc,196.77
2021-10-23,BNB,CeFi,479.248
2021-10-23,ETH,DeFi,3972.3
2021-10-23,LINK,Link,28.672
2021-10-23,LTC,Ltc,190.95
2021-10-24,BNB,CeFi,485.542
2021-10-24,ETH,DeFi,4167.6
2021-10-24,LINK,Link,31.39
2021-10-24,LTC,Ltc,196.315
2021-10-25,BNB,CeFi,475.754
2021-10-25,ETH,DeFi,4082.2
2021-10-25,LINK,Link,29.706
2021-10-25,LTC,Ltc,190.425
2021-10-26,BNB,CeFi,485.031
2021-10-26,ETH,DeFi,4221.3
2021-10-26,LINK,Link,32.403
2021-10-26,LTC,Ltc,195.45
2021-10-27,BNB,CeFi,478.003
2021-10-27,ETH,DeFi,4130.8
2021-10-27,LINK,Link,32.518
2021-10-27,LTC,Ltc,197.4
2021-10-28,BNB,CeFi,448.4
2021-10-28,ETH,DeFi,3920.7
2021-10-28,LINK,Link,28.89
2021-10-28,LTC,Ltc,179.1
2021-10-29,BNB,CeFi,492.048
2021-10-29,ETH,DeFi,4286.3
2021-10-29,LINK,Link,30.198
2021-10-29,LTC,Ltc,189.8
2021-10-30,BNB,CeFi,530.302
2021-10-30,ETH,DeFi,4420.0
2021-10-30,LINK,Link,30.9775
2021-10-30,LTC,Ltc,196.715
2021-10-31,BNB,CeFi,528.565
2021-10-31,ETH,DeFi,4322.9
2021-10-31,LINK,Link,29.781
2021-10-31,LTC,Ltc,190.255
2021-11-01,BNB,CeFi,524.645
2021-11-01,ETH,DeFi,4287.6
2021-11-01,LINK,Link,30.0015
2021-11-01,LTC,Ltc,191.855
2021-11-02,BNB,CeFi,551.399
2021-11-02,ETH,DeFi,4319.9
2021-11-02,LINK,Link,31.655
2021-11-02,LTC,Ltc,197.565
2021-11-03,BNB,CeFi,554.456
2021-11-03,ETH,DeFi,4591.4
2021-11-03,LINK,Link,32.275
2021-11-03,LTC,Ltc,200.88
2021-11-04,BNB,CeFi,568.488
2021-11-04,ETH,DeFi,4603.3
2021-11-04,LINK,Link,31.9515
2021-11-04,LTC,Ltc,207.23
2021-11-05,BNB,CeFi,559.003
2021-11-05,ETH,DeFi,4532.7
2021-11-05,LINK,Link,30.984
2021-11-05,LTC,Ltc,202.665
2021-11-06,BNB,CeFi,607.201
2021-11-06,ETH,DeFi,4474.1
2021-11-06,LINK,Link,32.862
2021-11-06,LTC,Ltc,198.945
2021-11-07,BNB,CeFi,637.46
2021-11-07,ETH,DeFi,4519.0
2021-11-07,LINK,Link,32.0475
2021-11-07,LTC,Ltc,197.57
2021-11-08,BNB,CeFi,649.6
2021-11-08,ETH,DeFi,4613.3
2021-11-08,LINK,Link,32.3355
2021-11-08,LTC,Ltc,202.01
2021-11-09,BNB,CeFi,653.601
2021-11-09,ETH,DeFi,4808.7
2021-11-09,LINK,Link,34.469
2021-11-09,LTC,Ltc,228.935
2021-11-10,BNB,CeFi,635.087
2021-11-10,ETH,DeFi,4732.3
2021-11-10,LINK,Link,33.8265
2021-11-10,LTC,Ltc,262.125
2021-11-11,BNB,CeFi,614.384
2021-11-11,ETH,DeFi,4628.0
2021-11-11,LINK,Link,34.216
2021-11-11,LTC,Ltc,260.3
2021-11-12,BNB,CeFi,628.259
2021-11-12,ETH,DeFi,4718.9
2021-11-12,LINK,Link,34.6865
2021-11-12,LTC,Ltc,262.28
2021-11-13,BNB,CeFi,626.77
2021-11-13,ETH,DeFi,4666.1
2021-11-13,LINK,Link,34.267
2021-11-13,LTC,Ltc,251.05
2021-11-14,BNB,CeFi,649.677
2021-11-14,ETH,DeFi,4644.0
2021-11-14,LINK,Link,33.999
2021-11-14,LTC,Ltc,257.735
2021-11-15,BNB,CeFi,651.099
2021-11-15,ETH,DeFi,4626.6
2021-11-15,LINK,Link,33.7415
2021-11-15,LTC,Ltc,279.43
2021-11-16,BNB,CeFi,634.139
2021-11-16,ETH,DeFi,4563.6
2021-11-16,LINK,Link,32.0445
2021-11-16,LTC,Ltc,262.95
2021-11-17,BNB,CeFi,588.999
2021-11-17,ETH,DeFi,4207.5
2021-11-17,LINK,Link,29.14
2021-11-17,LTC,Ltc,230.25
2021-11-18,BNB,CeFi,577.975
2021-11-18,ETH,DeFi,4288.1
2021-11-18,LINK,Link,29.186
2021-11-18,LTC,Ltc,229.675
2021-11-19,BNB,CeFi,531.539
2021-11-19,ETH,DeFi,3997.0
2021-11-19,LINK,Link,26.5395
2021-11-19,LTC,Ltc,204.15
2021-11-20,BNB,CeFi,581.001
2021-11-20,ETH,DeFi,4295.1
2021-11-20,LINK,Link,28.267
2021-11-20,LTC,Ltc,217.93
2021-11-21,BNB,CeFi,604.63
2021-11-21,ETH,DeFi,4412.7
2021-11-21,LINK,Link,28.376
2021-11-21,LTC,Ltc,226.81
2021-11-22,BNB,CeFi,584.283
2021-11-22,ETH,DeFi,4259.0
2021-11-22,LINK,Link,29.0
2021-11-22,LTC,Ltc,221.25
2021-11-23,BNB,CeFi,559.4
2021-11-23,ETH,DeFi,4085.9
2021-11-23,LINK,Link,26.7605
2021-11-23,LTC,Ltc,209.02
2021-11-24,BNB,CeFi,590.961
2021-11-24,ETH,DeFi,4339.3
2021-11-24,LINK,Link,26.9355
2021-11-24,LTC,Ltc,216.325
2021-11-25,BNB,CeFi,590.267
2021-11-25,ETH,DeFi,4270.0
2021-11-25,LINK,Link,25.5835
2021-11-25,LTC,Ltc,212.215
2021-11-26,BNB,CeFi,639.125
2021-11-26,ETH,DeFi,4523.0
2021-11-26,LINK,Link,26.409
2021-11-26,LTC,Ltc,222.905
2021-11-27,BNB,CeFi,587.002
2021-11-27,ETH,DeFi,4041.3
2021-11-27,LINK,Link,23.9755
2021-11-27,LTC,Ltc,195.81
2021-11-28,BNB,CeFi,599.987
2021-11-28,ETH,DeFi,4094.8
2021-11-28,LINK,Link,24.095
2021-11-28,LTC,Ltc,195.16
2021-11-29,BNB,CeFi,611.434
2021-11-29,ETH,DeFi,4295.0
2021-11-29,LINK,Link,24.75
2021-11-29,LTC,Ltc,199.645
2021-11-30,BNB,CeFi,623.532
2021-11-30,ETH,DeFi,4444.6
2021-11-30,LINK,Link,24.994
2021-11-30,LTC,Ltc,205.575
2021-12-01,BNB,CeFi,622.209
2021-12-01,ETH,DeFi,4629.1
2021-12-01,LINK,Link,25.2915
2021-12-01,LTC,Ltc,207.64
2021-12-02,BNB,CeFi,627.397
2021-12-02,ETH,DeFi,4583.6
2021-12-02,LINK,Link,25.329
2021-12-02,LTC,Ltc,208.74
2021-12-03,BNB,CeFi,620.037
2021-12-03,ETH,DeFi,4511.4
2021-12-03,LINK,Link,24.5405
2021-12-03,LTC,Ltc,203.495
2021-12-04,BNB,CeFi,595.278
2021-12-04,ETH,DeFi,4215.3
2021-12-04,LINK,Link,23.3135
2021-12-04,LTC,Ltc,187.905
2021-12-05,BNB,CeFi,568.257
2021-12-05,ETH,DeFi,4117.8
2021-12-05,LINK,Link,20.7005
2021-12-05,LTC,Ltc,162.935
2021-12-06,BNB,CeFi,557.653
2021-12-06,ETH,DeFi,4197.7
2021-12-06,LINK,Link,19.4835
2021-12-06,LTC,Ltc,156.375
2021-12-07,BNB,CeFi,587.4
2021-12-07,ETH,DeFi,4347.9
2021-12-07,LINK,Link,19.8145
2021-12-07,LTC,Ltc,161.475
2021-12-08,BNB,CeFi,578.51
2021-12-08,ETH,DeFi,4306.5
2021-12-08,LINK,Link,21.0895
2021-12-08,LTC,Ltc,161.955
2021-12-09,BNB,CeFi,607.456
2021-12-09,ETH,DeFi,4437.7
2021-12-09,LINK,Link,22.895
2021-12-09,LTC,Ltc,165.075
2021-12-10,BNB,CeFi,570.339
2021-12-10,ETH,DeFi,4103.7
2021-12-10,LINK,Link,20.2655
2021-12-10,LTC,Ltc,151.255
2021-12-11,BNB,CeFi,553.0
2021-12-11,ETH,DeFi,3898.9
2021-12-11,LINK,Link,18.535
2021-12-11,LTC,Ltc,148.37
2021-12-12,BNB,CeFi,564.2
2021-12-12,ETH,DeFi,4089.0
2021-12-12,LINK,Link,19.959
2021-12-12,LTC,Ltc,157.95
2021-12-13,BNB,CeFi,570.2
2021-12-13,ETH,DeFi,4130.1
2021-12-13,LINK,Link,20.411
2021-12-13,LTC,Ltc,158.95
2021-12-14,BNB,CeFi,520.843
2021-12-14,ETH,DeFi,3782.6
2021-12-14,LINK,Link,17.7795
2021-12-14,LTC,Ltc,144.525
2021-12-15,BNB,CeFi,528.187
2021-12-15,ETH,DeFi,3859.7
2021-12-15,LINK,Link,18.4495
2021-12-15,LTC,Ltc,150.45
2021-12-16,BNB,CeFi,541.227
2021-12-16,ETH,DeFi,4019.6
2021-12-16,LINK,Link,19.6865
2021-12-16,LTC,Ltc,153.6
2021-12-17,BNB,CeFi,526.2
2021-12-17,ETH,DeFi,3958.6
2021-12-17,LINK,Link,18.77
2021-12-17,LTC,Ltc,148.8
2021-12-18,BNB,CeFi,525.694
2021-12-18,ETH,DeFi,3875.0
2021-12-18,LINK,Link,18.263
2021-12-18,LTC,Ltc,144.06
2021-12-19,BNB,CeFi,534.0
2021-12-19,ETH,DeFi,3960.1
2021-12-19,LINK,Link,19.537
2021-12-19,LTC,Ltc,148.67
2021-12-20,BNB,CeFi,529.8
2021-12-20,ETH,DeFi,3924.3
2021-12-20,LINK,Link,18.8625
2021-12-20,LTC,Ltc,153.225
2021-12-21,BNB,CeFi,523.86
2021-12-21,ETH,DeFi,3945.1
2021-12-21,LINK,Link,18.7765
2021-12-21,LTC,Ltc,152.63
2021-12-22,BNB,CeFi,528.501
2021-12-22,ETH,DeFi,4014.4
2021-12-22,LINK,Link,19.4245
2021-12-22,LTC,Ltc,154.795
2021-12-23,BNB,CeFi,533.527
2021-12-23,ETH,DeFi,3979.1
2021-12-23,LINK,Link,19.9215
2021-12-23,LTC,Ltc,155.37
2021-12-24,BNB,CeFi,548.935
2021-12-24,ETH,DeFi,4112.9
2021-12-24,LINK,Link,22.169
2021-12-24,LTC,Ltc,163.73
2021-12-25,BNB,CeFi,541.999
2021-12-25,ETH,DeFi,4046.3
2021-12-25,LINK,Link,21.468
2021-12-25,LTC,Ltc,161.195
2021-12-26,BNB,CeFi,547.455
2021-12-26,ETH,DeFi,4095.4
2021-12-26,LINK,Link,22.113
2021-12-26,LTC,Ltc,157.8
2021-12-27,BNB,CeFi,546.385
2021-12-27,ETH,DeFi,4063.2
2021-12-27,LINK,Link,22.979
2021-12-27,LTC,Ltc,155.795
2021-12-28,BNB,CeFi,563.6
2021-12-28,ETH,DeFi,4037.2
2021-12-28,LINK,Link,23.0105
2021-12-28,LTC,Ltc,155.86
2021-12-29,BNB,CeFi,534.107
2021-12-29,ETH,DeFi,3792.8
2021-12-29,LINK,Link,20.375
2021-12-29,LTC,Ltc,145.665
2021-12-30,BNB,CeFi,514.506
2021-12-30,ETH,DeFi,3629.5
2021-12-30,LINK,Link,19.744
2021-12-30,LTC,Ltc,145.575
2021-12-31,BNB,CeFi,518.534
2021-12-31,ETH,DeFi,3709.6
2021-12-31,LINK,Link,19.935
2021-12-31,LTC,Ltc,147.99
2022-01-01,BNB,CeFi,511.6
2022-01-01,ETH,DeFi,3677.2
2022-01-01,LINK,Link,19.522
2022-01-01,LTC,Ltc,146.24
2022-01-02,BNB,CeFi,527.4
2022-01-02,ETH,DeFi,3765.8
2022-01-02,LINK,Link,20.7535
2022-01-02,LTC,Ltc,150.75
2022-01-03,BNB,CeFi,531.06
2022-01-03,ETH,DeFi,3828.7
2022-01-03,LINK,Link,21.864
2022-01-03,LTC,Ltc,151.095
2022-01-04,BNB,CeFi,511.811
2022-01-04,ETH,DeFi,3765.2
2022-01-04,LINK,Link,23.741
2022-01-04,LTC,Ltc,148.465
2022-01-05,BNB,CeFi,506.948
2022-01-05,ETH,DeFi,3785.0
2022-01-05,LINK,Link,23.4415
2022-01-05,LTC,Ltc,146.49
2022-01-06,BNB,CeFi,473.731
2022-01-06,ETH,DeFi,3539.7
2022-01-06,LINK,Link,25.1735
2022-01-06,LTC,Ltc,135.28
2022-01-07,BNB,CeFi,472.704
2022-01-07,ETH,DeFi,3406.3
2022-01-07,LINK,Link,25.3905
2022-01-07,LTC,Ltc,135.975
2022-01-08,BNB,CeFi,448.165
2022-01-08,ETH,DeFi,3198.9
2022-01-08,LINK,Link,25.969
2022-01-08,LTC,Ltc,131.3
2022-01-09,BNB,CeFi,429.842
2022-01-09,ETH,DeFi,3080.5
2022-01-09,LINK,Link,25.31
2022-01-09,LTC,Ltc,129.45
2022-01-10,BNB,CeFi,438.6
2022-01-10,ETH,DeFi,3151.5
2022-01-10,LINK,Link,27.536
2022-01-10,LTC,Ltc,130.885
2022-01-11,BNB,CeFi,424.868
2022-01-11,ETH,DeFi,3082.7
2022-01-11,LINK,Link,27.9565
2022-01-11,LTC,Ltc,126.53
2022-01-12,BNB,CeFi,463.2
2022-01-12,ETH,DeFi,3239.5
2022-01-12,LINK,Link,26.6
2022-01-12,LTC,Ltc,131.595
2022-01-13,BNB,CeFi,487.747
2022-01-13,ETH,DeFi,3371.6
2022-01-13,LINK,Link,26.77
2022-01-13,LTC,Ltc,141.935
2022-01-14,BNB,CeFi,475.4
2022-01-14,ETH,DeFi,3240.7
2022-01-14,LINK,Link,24.87
2022-01-14,LTC,Ltc,136.71
2022-01-15,BNB,CeFi,489.991
2022-01-15,ETH,DeFi,3308.1
2022-01-15,LINK,Link,25.7255
2022-01-15,LTC,Ltc,144.77
2022-01-16,BNB,CeFi,494.403
2022-01-16,ETH,DeFi,3326.4
2022-01-16,LINK,Link,25.164
2022-01-16,LTC,Ltc,147.7
2022-01-17,BNB,CeFi,498.461
2022-01-17,ETH,DeFi,3347.0
2022-01-17,LINK,Link,25.499
2022-01-17,LTC,Ltc,146.34
2022-01-18,BNB,CeFi,475.4
2022-01-18,ETH,DeFi,3209.9
2022-01-18,LINK,Link,23.7915
2022-01-18,LTC,Ltc,151.195
2022-01-19,BNB,CeFi,471.309
2022-01-19,ETH,DeFi,3160.1
2022-01-19,LINK,Link,22.972
2022-01-19,LTC,Ltc,141.465
2022-01-20,BNB,CeFi,461.894
2022-01-20,ETH,DeFi,3083.6
2022-01-20,LINK,Link,21.543
2022-01-20,LTC,Ltc,136.21
2022-01-21,BNB,CeFi,440.2
2022-01-21,ETH,DeFi,3000.5
2022-01-21,LINK,Link,20.146
2022-01-21,LTC,Ltc,129.72
2022-01-22,BNB,CeFi,383.927
2022-01-22,ETH,DeFi,2568.7
2022-01-22,LINK,Link,17.427
2022-01-22,LTC,Ltc,114.6
2022-01-23,BNB,CeFi,358.286
2022-01-23,ETH,DeFi,2411.7
2022-01-23,LINK,Link,15.863
2022-01-23,LTC,Ltc,108.4
2022-01-24,BNB,CeFi,384.0
2022-01-24,ETH,DeFi,2539.5
2022-01-24,LINK,Link,16.6435
2022-01-24,LTC,Ltc,112.245
2022-01-25,BNB,CeFi,371.162
2022-01-25,ETH,DeFi,2440.2
2022-01-25,LINK,Link,15.5845
2022-01-25,LTC,Ltc,109.48
2022-01-26,BNB,CeFi,385.082
2022-01-26,ETH,DeFi,2459.0
2022-01-26,LINK,Link,15.4765
2022-01-26,LTC,Ltc,107.83
2022-01-27,BNB,CeFi,375.045
2022-01-27,ETH,DeFi,2462.4
2022-01-27,LINK,Link,15.221
2022-01-27,LTC,Ltc,106.955
2022-01-28,BNB,CeFi,389.877
2022-01-28,ETH,DeFi,2424.4
2022-01-28,LINK,Link,15.22
2022-01-28,LTC,Ltc,107.005
2022-01-29,BNB,CeFi,385.993
2022-01-29,ETH,DeFi,2545.4
2022-01-29,LINK,Link,16.148
2022-01-29,LTC,Ltc,109.45
2022-01-30,BNB,CeFi,389.2
2022-01-30,ETH,DeFi,2601.3
2022-01-30,LINK,Link,16.2405
2022-01-30,LTC,Ltc,110.835
2022-01-31,BNB,CeFi,377.217
2022-01-31,ETH,DeFi,2602.3
2022-01-31,LINK,Link,17.7845
2022-01-31,LTC,Ltc,108.53
2022-02-01,BNB,CeFi,374.328
2022-02-01,ETH,DeFi,2686.4
2022-02-01,LINK,Link,17.15
2022-02-01,LTC,Ltc,109.435
2022-02-02,BNB,CeFi,384.116
2022-02-02,ETH,DeFi,2788.1
2022-02-02,LINK,Link,16.992
2022-02-02,LTC,Ltc,115.08
2022-02-03,BNB,CeFi,367.167
2022-02-03,ETH,DeFi,2680.0
2022-02-03,LINK,Link,15.7745
2022-02-03,LTC,Ltc,108.3
2022-02-04,BNB,CeFi,372.448
2022-02-04,ETH,DeFi,2695.9
2022-02-04,LINK,Link,16.2975
2022-02-04,LTC,Ltc,111.005
2022-02-05,BNB,CeFi,399.643
2022-02-05,ETH,DeFi,2995.0
2022-02-05,LINK,Link,17.5055
2022-02-05,LTC,Ltc,121.29
2022-02-06,BNB,CeFi,413.8
2022-02-06,ETH,DeFi,3013.2
2022-02-06,LINK,Link,17.747
2022-02-06,LTC,Ltc,121.775
2022-02-07,BNB,CeFi,420.072
2022-02-07,ETH,DeFi,3055.3
2022-02-07,LINK,Link,18.048
2022-02-07,LTC,Ltc,127.625
2022-02-08,BNB,CeFi,433.441
2022-02-08,ETH,DeFi,3139.7
2022-02-08,LINK,Link,18.863
2022-02-08,LTC,Ltc,137.25
2022-02-09,BNB,CeFi,407.937
2022-02-09,ETH,DeFi,3116.1
2022-02-09,LINK,Link,18.3665
2022-02-09,LTC,Ltc,133.65
2022-02-10,BNB,CeFi,422.817
2022-02-10,ETH,DeFi,3243.6
2022-02-10,LINK,Link,18.674
2022-02-10,LTC,Ltc,140.04
2022-02-11,BNB,CeFi,414.554
2022-02-11,ETH,DeFi,3072.6
2022-02-11,LINK,Link,17.503
2022-02-11,LTC,Ltc,134.54
2022-02-12,BNB,CeFi,400.137
2022-02-12,ETH,DeFi,2927.3
2022-02-12,LINK,Link,16.1995
2022-02-12,LTC,Ltc,125.58
2022-02-13,BNB,CeFi,403.624
2022-02-13,ETH,DeFi,2918.8
2022-02-13,LINK,Link,15.9525
2022-02-13,LTC,Ltc,126.695
2022-02-14,BNB,CeFi,397.967
2022-02-14,ETH,DeFi,2871.5
2022-02-14,LINK,Link,15.6065
2022-02-14,LTC,Ltc,125.6
2022-02-15,BNB,CeFi,403.53
2022-02-15,ETH,DeFi,2929.9
2022-02-15,LINK,Link,15.894
2022-02-15,LTC,Ltc,124.54
2022-02-16,BNB,CeFi,432.421
2022-02-16,ETH,DeFi,3184.1
2022-02-16,LINK,Link,17.3405
2022-02-16,LTC,Ltc,131.605
2022-02-17,BNB,CeFi,427.186
2022-02-17,ETH,DeFi,3122.2
2022-02-17,LINK,Link,17.1125
2022-02-17,LTC,Ltc,127.68
2022-02-18,BNB,CeFi,402.4
2022-02-18,ETH,DeFi,2891.5
2022-02-18,LINK,Link,15.601
2022-02-18,LTC,Ltc,116.255
2022-02-19,BNB,CeFi,399.156
2022-02-19,ETH,DeFi,2778.9
2022-02-19,LINK,Link,15.193
2022-02-19,LTC,Ltc,114.84
2022-02-20,BNB,CeFi,399.865
2022-02-20,ETH,DeFi,2763.8
2022-02-20,LINK,Link,15.522
2022-02-20,LTC,Ltc,115.6
2022-02-21,BNB,CeFi,380.551
2022-02-21,ETH,DeFi,2621.4
2022-02-21,LINK,Link,14.5945
2022-02-21,LTC,Ltc,110.58
2022-02-22,BNB,CeFi,356.6
2022-02-22,ETH,DeFi,2569.8
2022-02-22,LINK,Link,13.491
2022-02-22,LTC,Ltc,102.72
2022-02-23,BNB,CeFi,374.436
2022-02-23,ETH,DeFi,2636.7
2022-02-23,LINK,Link,13.984
2022-02-23,LTC,Ltc,107.47
2022-02-24,BNB,CeFi,365.758
2022-02-24,ETH,DeFi,2579.5
2022-02-24,LINK,Link,13.3285
2022-02-24,LTC,Ltc,105.385
2022-02-25,BNB,CeFi,361.208
2022-02-25,ETH,DeFi,2596.7
2022-02-25,LINK,Link,13.2665
2022-02-25,LTC,Ltc,104.16
2022-02-26,BNB,CeFi,375.015
2022-02-26,ETH,DeFi,2767.7
2022-02-26,LINK,Link,14.359
2022-02-26,LTC,Ltc,109.22
2022-02-27,BNB,CeFi,373.74
2022-02-27,ETH,DeFi,2779.6
2022-02-27,LINK,Link,14.7155
2022-02-27,LTC,Ltc,108.165
2022-02-28,BNB,CeFi,360.058
2022-02-28,ETH,DeFi,2616.6
2022-02-28,LINK,Link,13.6385
2022-02-28,LTC,Ltc,102.98
2022-03-01,BNB,CeFi,395.8
2022-03-01,ETH,DeFi,2921.2
2022-03-01,LINK,Link,15.138
2022-03-01,LTC,Ltc,113.77
2022-03-02,BNB,CeFi,408.586
2022-03-02,ETH,DeFi,2976.7
2022-03-02,LINK,Link,15.352
2022-03-02,LTC,Ltc,112.57
2022-03-03,BNB,CeFi,409.134
2022-03-03,ETH,DeFi,2947.7
2022-03-03,LINK,Link,15.2885
2022-03-03,LTC,Ltc,110.33
2022-03-04,BNB,CeFi,402.718
2022-03-04,ETH,DeFi,2833.9
2022-03-04,LINK,Link,14.8925
2022-03-04,LTC,Ltc,111.825
2022-03-05,BNB,CeFi,374.101
2022-03-05,ETH,DeFi,2622.1
2022-03-05,LINK,Link,13.7285
2022-03-05,LTC,Ltc,101.055
2022-03-06,BNB,CeFi,384.681
2022-03-06,ETH,DeFi,2664.7
2022-03-06,LINK,Link,14.024
2022-03-06,LTC,Ltc,104.905
2022-03-07,BNB,CeFi,374.823
2022-03-07,ETH,DeFi,2551.0
2022-03-07,LINK,Link,13.3255
2022-03-07,LTC,Ltc,101.085
2022-03-08,BNB,CeFi,380.6
2022-03-08,ETH,DeFi,2491.5
2022-03-08,LINK,Link,12.6855
2022-03-08,LTC,Ltc,98.36
2022-03-09,BNB,CeFi,381.4
2022-03-09,ETH,DeFi,2576.7
2022-03-09,LINK,Link,13.0835
2022-03-09,LTC,Ltc,100.75
2022-03-10,BNB,CeFi,393.4
2022-03-10,ETH,DeFi,2727.3
2022-03-10,LINK,Link,14.011
2022-03-10,LTC,Ltc,106.935
2022-03-11,BNB,CeFi,371.923
2022-03-11,ETH,DeFi,2606.4
2022-03-11,LINK,Link,13.169
2022-03-11,LTC,Ltc,102.525
2022-03-12,BNB,CeFi,372.0
2022-03-12,ETH,DeFi,2557.2
2022-03-12,LINK,Link,13.0515
2022-03-12,LTC,Ltc,104.54
2022-03-13,BNB,CeFi,372.361
2022-03-13,ETH,DeFi,2568.6
2022-03-13,LINK,Link,13.1495
2022-03-13,LTC,Ltc,105.515
2022-03-14,BNB,CeFi,361.182
2022-03-14,ETH,DeFi,2515.4
2022-03-14,LINK,Link,12.692
2022-03-14,LTC,Ltc,101.61
2022-03-15,BNB,CeFi,373.568
2022-03-15,ETH,DeFi,2590.0
2022-03-15,LINK,Link,13.4155
2022-03-15,LTC,Ltc,105.6
2022-03-16,BNB,CeFi,371.586
